SV_ID,Property_Name,BHK,Property_Type,City,USPs,OTA_Platform,Current_Title,Valid_Listing_URL
4825,Meadows Land,5,Villa,Lonavala,"Private Pool, Bonfire",MakeMyTrip,StayVista at Meadows Land,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512081359283405&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4901,The Birdwood,6,Estate,India,Pool,Agoda,StayVista at The Birdwood Estate,https://www.agoda.com/stayvista-at-the-birdwood-estate/hotel/chhatarpur-in.html
4901,The Birdwood,6,Estate,India,Pool,Airbnb,6BR |Pool+Gym|StayVista| Birdwood Estate @Mehrauli,https://www.airbnb.co.in/rooms/1566542750012572580
4901,The Birdwood,6,Estate,India,Pool,Booking.com,The Birdwood Estate by StayVista - 6BHK with Gym & Sauna,https://www.booking.com/hotel/in/stayvista-at-the-birdwood-estate-with-gym-and-pool.html
4901,The Birdwood,6,Estate,India,Pool,MakeMyTrip,StayVista at The Birdwood Estate,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512131336579639&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5050,A Frame of Mind,4,Villa,India,"Private Pool, Jacuzzi, BBQ",Agoda,StayVista at A Frame of Mind - Denkanikottai,https://www.agoda.com/search?text=StayVista%20A%20Frame%20of%20Mind%20India
5050,A Frame of Mind,4,Villa,India,"Private Pool, Jacuzzi, BBQ",Airbnb,A Frame Of Mind|Scenic Escape W/Private Pool.,https://www.airbnb.co.in/rooms/1566458542028958440
5050,A Frame of Mind,4,Villa,India,"Private Pool, Jacuzzi, BBQ",Booking.com,StayVista's A frame of Mind - Denkanikottai - 4BHK Villa with Jacuzzi & Bar,https://www.booking.com/hotel/in/stayvista-at-a-frame-of-mind-with-pool-amp-bbq.html
5050,A Frame of Mind,4,Villa,India,"Private Pool, Jacuzzi, BBQ",MakeMyTrip,StayVista at A Frame of Mind,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202511291953394679&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4625,Vrindara Niwas,4,Villa,India,Private Pool,Agoda,StayVista at Vrindara Niwas,https://www.agoda.com/stayvista-at-arches-and-aura/hotel/mathura-in.html
4625,Vrindara Niwas,4,Villa,India,Private Pool,Airbnb,Near Janam Bhoomi | 4BR Vrindara Niwas w/AC & Wifi,https://www.airbnb.co.in/rooms/1566536072641020552
4625,Vrindara Niwas,4,Villa,India,Private Pool,Booking.com,"Vrindara Niwas by VEO, StayVista - 4BHK Villa with Workstation & Terrace",https://www.booking.com/hotel/in/stayvista-at-arches-and-aura.html
4625,Vrindara Niwas,4,Villa,India,Private Pool,MakeMyTrip,StayVista at Vrindara Niwas,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512021640094250&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5086,Red Gable,7,Villa,Karjat,"Pool, Lawn",Agoda,StayVista at Red Gable,https://www.agoda.com/stayvista-at-red-gable/hotel/karjat-in.html
5086,Red Gable,7,Villa,Karjat,"Pool, Lawn",Airbnb,"StayVista at Red Gable w/ Pool, Lawn",https://www.airbnb.co.in/rooms/1567116378180832717
5086,Red Gable,7,Villa,Karjat,"Pool, Lawn",Booking.com,"Red Gable by VEO, StayVista - 7BHK Mountain-View Villa with Sports Turf",https://www.booking.com/hotel/in/stayvista-at-red-gable-with-pool-lawn.html
5086,Red Gable,7,Villa,Karjat,"Pool, Lawn",MakeMyTrip,StayVista at Red Gable,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512031338326481&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5175,The Ray,5,Villa,India,"Infinity Pool, Mountain View, BBQ",Agoda,StayVista at The Ray,https://www.agoda.com/stayvista-at-the-ray/hotel/zirad-in.html
5175,The Ray,5,Villa,India,"Infinity Pool, Mountain View, BBQ",Airbnb,"StayVista at The Ray w/ Mountain Views, BBQ, AC",https://www.airbnb.co.in/rooms/1568117026545149978
5175,The Ray,5,Villa,India,"Infinity Pool, Mountain View, BBQ",Booking.com,The Ray by StayVista - 5BHK Villa with Infinity Pool & Home Theatre,https://www.booking.com/hotel/in/stayvista-at-the-ray-with-mountain-views-bbq-ac.html
5175,The Ray,5,Villa,India,"Infinity Pool, Mountain View, BBQ",MakeMyTrip,StayVista at The Ray,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512011827589768&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5123,Vivaans by VEO,3,Villa,Lonavala,"Private Pool, BBQ",Agoda,Villa Vivaans by VEO - Part of StayVista,https://www.agoda.com/stayvista-at-villa-vivaans/hotel/lonavala-in.html
5123,Vivaans by VEO,3,Villa,Lonavala,"Private Pool, BBQ",Airbnb,3BR|Luxe Pool+BBQ|StayVista|Villa Vivaans@Lonavala,https://www.airbnb.co.in/rooms/1567098965013132434
5123,Vivaans by VEO,3,Villa,Lonavala,"Private Pool, BBQ",Booking.com,"Villa Vivaans by VEO, StayVista - 3BHK with Karaoke & Private Pool",https://www.booking.com/hotel/in/villa-vivaans.html
5123,Vivaans by VEO,3,Villa,Lonavala,"Private Pool, BBQ",MakeMyTrip,Villa Vivaans by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512031555556992&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5174,Acasa,5,Villa,Alibaug,Lawn,Agoda,StayVista at Acasa,https://www.agoda.com/en-gb/stayvista-at-acasa/hotel/alibaug-in.html
5174,Acasa,5,Villa,Alibaug,Lawn,Airbnb,StayVista at Acasa w/ Lawn,https://www.airbnb.co.in/rooms/1567363837286409223
5174,Acasa,5,Villa,Alibaug,Lawn,Booking.com,"Acasa by VIEDA, StayVista - 5BHK Villa with Home Theatre & Sauna",https://www.booking.com/hotel/in/acasa-alibaug.html
5174,Acasa,5,Villa,Alibaug,Lawn,MakeMyTrip,StayVista at Acasa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202601242137086006&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5115,Crescent Peak,3,Villa,Kasauli,"Heated Jacuzzi, Jacuzzi, Bonfire, Gazebo",Agoda,StayVista at Crescent Peak,https://www.agoda.com/stayvista-at-crescent-peak/hotel/barog-in.html
5115,Crescent Peak,3,Villa,Kasauli,"Heated Jacuzzi, Jacuzzi, Bonfire, Gazebo",Airbnb,Crescent Peak 3BR Villa W/Jacuzzi in Kasauli,https://www.airbnb.co.in/rooms/1563633142018414668
5115,Crescent Peak,3,Villa,Kasauli,"Heated Jacuzzi, Jacuzzi, Bonfire, Gazebo",Booking.com,StayVista's Crescent Peak - 3BHK Villa with Heated Jacuzzi & Gazebo near Monkey Point,https://www.booking.com/hotel/in/stayvista-at-crescent-peak-with-bonfire-amp-gazebo.html
5115,Crescent Peak,3,Villa,Kasauli,"Heated Jacuzzi, Jacuzzi, Bonfire, Gazebo",MakeMyTrip,StayVista at Crescent Peak,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512031321002830&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5019,HOB,7,House,Jaipur,Pool,Agoda,StayVista at HOB - House of Believer,https://www.agoda.com/stayvista-at-hob-house-of-believer/hotel/jaipur-in.html
5019,HOB,7,House,Jaipur,Pool,Airbnb,7BR|Pool+Games|StayVista|House of Believer @Jaipur,https://www.airbnb.co.in/rooms/1567289421318952517
5019,HOB,7,House,Jaipur,Pool,Booking.com,StayVista's HOB - House of Believer - 7BHK with Sauna & Pet Friendly,https://www.booking.com/hotel/in/stayvista-at-hob-house-of-believer.html
5019,HOB,7,House,Jaipur,Pool,MakeMyTrip,StayVista at HOB - House of Believer,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512031304266483&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5169,Golden Petal,4,Villa,Mahabaleshwar,"Private Pool, Bonfire, BBQ",Agoda,StayVista at Golden Petal,https://www.agoda.com/stayvista-at-golden-petal/hotel/mahabaleshwar-in.html?hotel_id=82209077&ds=n1K%2Fg1jlvGGNUgO4
5169,Golden Petal,4,Villa,Mahabaleshwar,"Private Pool, Bonfire, BBQ",Airbnb,StayVista at Golden Petal w/ BBQ & Bonfire,https://www.airbnb.co.in/rooms/1567211504946250165
5169,Golden Petal,4,Villa,Mahabaleshwar,"Private Pool, Bonfire, BBQ",Booking.com,"Golden Petal by VEO, StayVista - 4BHK Villa with BBQ & Private Pool",https://www.booking.com/hotel/in/stayvista-at-golden-petal.html
5169,Golden Petal,4,Villa,Mahabaleshwar,"Private Pool, Bonfire, BBQ",MakeMyTrip,StayVista at Golden Petal,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512031538428559&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5072,Hermitage,4,Villa,Ooty,Private Pool,Agoda,StayVista at Hermitage (Boutique Stay) - Irpu Falls,https://www.agoda.com/search?text=StayVista%20Hermitage%20Ooty
5072,Hermitage,4,Villa,Ooty,Private Pool,Airbnb,4BR|Forest Escape+Bonfir|StayVista| Hermitage@Ooty,https://www.airbnb.co.in/rooms/1569448256284410118
5072,Hermitage,4,Villa,Ooty,Private Pool,Booking.com,"Hermitage Boutique Stay by VEO, StayVista - 4BHK Villa with Alfresco Dining",https://www.booking.com/hotel/in/hermitage-boutique-stay.html
5072,Hermitage,4,Villa,Ooty,Private Pool,MakeMyTrip,StayVista at Hermitage - Boutique Stay,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512051738428383&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5103,Casa Doro,3,Villa,Goa,"Private Pool, BBQ",Agoda,StayVista at Casa Doro,https://www.agoda.com/stayvista-at-casa-doro-h82964995/hotel/goa-in.html
5103,Casa Doro,3,Villa,Goa,"Private Pool, BBQ",Airbnb,"StayVista at Casa Doro w/ BBQ, Pool",https://www.airbnb.co.in/rooms/1739123185946218820
5103,Casa Doro,3,Villa,Goa,"Private Pool, BBQ",Booking.com,StayVista's Casa Doro - Vagator - 3BHK Villa with Private Pool & Bathtub,https://www.booking.com/hotel/in/stayvista-at-casa-doro-with-bbq-pool.html
5103,Casa Doro,3,Villa,Goa,"Private Pool, BBQ",MakeMyTrip,StayVista at Casa Doro,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512091643046479&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5181,Miorah Chalet,2,Chalet,Jaipur,"Private Pool, Jacuzzi",Agoda,StayVista at Miorah Chalet,https://www.agoda.com/stayvista-at-miorah-chalet-h83018037/hotel/jaipur-in.html
5181,Miorah Chalet,2,Chalet,Jaipur,"Private Pool, Jacuzzi",Airbnb,Miorah Chalet : Luxury 2BHK w/Jacuzzi @Jaipur,https://www.airbnb.co.in/rooms/1572438489176573846
5181,Miorah Chalet,2,Chalet,Jaipur,"Private Pool, Jacuzzi",Booking.com,StayVista's Miorah Chalet - 2BHK with Private Pool & Workstation,https://www.booking.com/hotel/in/stayvista-at-miorah-chalet-with-wifi-pool-tv.html
5181,Miorah Chalet,2,Chalet,Jaipur,"Private Pool, Jacuzzi",MakeMyTrip,StayVista at Miorah Chalet,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512092023203577&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5152,Casa Ashar,3,Villa,Goa,Private Pool,Agoda,StayVista at Casa Ashar,https://www.agoda.com/stayvista-at-casa-ashar-h83163261/hotel/goa-in.html
5152,Casa Ashar,3,Villa,Goa,Private Pool,Airbnb,3BR| Pool+Tub+Wifi |StayVista| Casa Ashar@Siolim,https://www.airbnb.co.in/rooms/1562865764131469212
5152,Casa Ashar,3,Villa,Goa,Private Pool,Booking.com,StayVista's Casa Ashar - Siolim - 3BHK Villa with Private Pool & Bathtub,https://www.booking.com/hotel/in/stayvista-at-casa-ashar.html
5152,Casa Ashar,3,Villa,Goa,Private Pool,MakeMyTrip,StayVista at Casa Ashar,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512111500312383&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5119,Rayana,2,Villa,Udaipur,"Pool, Bonfire, BBQ",Agoda,StayVista at Rayana,https://www.agoda.com/en-in/stayvista-at-rayana-with-bbq-bonfire-pool/hotel/udaipur-in.html
5119,Rayana,2,Villa,Udaipur,"Pool, Bonfire, BBQ",Airbnb,2BR | Pool+BonFire+BBQ |StayVista| Rayana @Udaipur,https://www.airbnb.co.in/rooms/1576589424814309279
5119,Rayana,2,Villa,Udaipur,"Pool, Bonfire, BBQ",Booking.com,StayVista's Rayana - 2BHK Pet-Friendly Villa with Bathtub,https://www.booking.com/hotel/in/stayvista-at-rayana.html
5119,Rayana,2,Villa,Udaipur,"Pool, Bonfire, BBQ",MakeMyTrip,StayVista at Rayana,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512151607216166&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5195,La Beaumont,4,Villa,Alibaug,"Private Pool, Lawn, BBQ",Agoda,StayVista at La Beaumont,https://www.agoda.com/stayvista-at-la-beaumont/hotel/alibaug-in.html
5195,La Beaumont,4,Villa,Alibaug,"Private Pool, Lawn, BBQ",Airbnb,La Beaumont by StayVista with Pool & Lawn 4bhk,https://www.airbnb.co.in/rooms/1577316386523165697
5195,La Beaumont,4,Villa,Alibaug,"Private Pool, Lawn, BBQ",Booking.com,StayVista's La Beaumont - 4BHK Villa with Private Pool & BBQ,https://www.booking.com/hotel/in/stayvista-at-la-beaumont.html
5195,La Beaumont,4,Villa,Alibaug,"Private Pool, Lawn, BBQ",MakeMyTrip,StayVista at La Beaumont,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512301030152526&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5090,Casa Lucent,5,Villa,India,"Infinity Pool, Jacuzzi, Bonfire, BBQ",Agoda,StayVista at Casa Lucent,https://www.agoda.com/stayvista-at-casa-lucent/hotel/girnare-in.html
5090,Casa Lucent,5,Villa,India,"Infinity Pool, Jacuzzi, Bonfire, BBQ",Airbnb,5BR |BBQ+Pool|StayVista| Casa Lucent @Nagalwadi,https://www.airbnb.co.in/rooms/1577463708146293383
5090,Casa Lucent,5,Villa,India,"Infinity Pool, Jacuzzi, Bonfire, BBQ",Booking.com,StayVista's Casa Lucent - 5BHK Villa with Infinity Pool & Jacuzzi,https://www.booking.com/hotel/in/stayvista-at-casa-lucent-with-bbq-amp-bonfire.html
5090,Casa Lucent,5,Villa,India,"Infinity Pool, Jacuzzi, Bonfire, BBQ",MakeMyTrip,StayVista at Casa Lucent,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512230940333389&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5134,The Fig Tree Heritage,1,House,India,Lawn,Agoda,StayVista at The Fig Tree Heritage w/ Multipurpose Court,https://www.agoda.com/stayvista-at-the-fig-tree-heritage/hotel/pale-pawan-ma-in.html?adults=2&rooms=1&checkIn=2026-02-08&los=2
5134,The Fig Tree Heritage,1,House,India,Lawn,Airbnb,The Fig Tree Heritage w/ Multipurpose Court,https://www.airbnb.co.in/rooms/1563692654662642469
5134,The Fig Tree Heritage,1,House,India,Lawn,Booking.com,StayVista's Tree House at The Fig Tree Heritage - 1BHK with Pickle Ball & Bathtub,https://www.booking.com/hotel/in/stayvista-at-the-fig-tree-heritage.html
5134,The Fig Tree Heritage,1,House,India,Lawn,MakeMyTrip,The Fig Tree Heritage by VEO - Part of StayVista,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512191658179685&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5171,Matchbox,2,Villa,India,"Lawn, BBQ",Agoda,StayVista at Matchbox,https://www.agoda.com/en-gb/stayvista-at-matchbox/hotel/belathur-in.html
5171,Matchbox,2,Villa,India,"Lawn, BBQ",Airbnb,2BR |Pets+BBQ+Lawn|StayVista| Matchbox @TamilNadu,https://www.airbnb.co.in/rooms/1580343586583941670
5171,Matchbox,2,Villa,India,"Lawn, BBQ",Booking.com,StayVista's Matchbox - Hosur - 2BHK Pet-Friendly Villa with BBQ,https://www.booking.com/hotel/in/matchbox.html
5171,Matchbox,2,Villa,India,"Lawn, BBQ",MakeMyTrip,StayVista at Matchbox,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512211823581931&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5201,Rajmahal Bagh,4,Villa,India,"Private Pool, Plunge Pool",Agoda,StayVista at Rajmahal Bagh,https://www.agoda.com/stayvista-at-rajmahal-bagh/hotel/dahmi-in.html
5201,Rajmahal Bagh,4,Villa,India,"Private Pool, Plunge Pool",Airbnb,StayVista at Rajmahal Bagh w/ Plunge Pool+Heritage,https://www.airbnb.co.in/rooms/1581879615182122783
5201,Rajmahal Bagh,4,Villa,India,"Private Pool, Plunge Pool",Booking.com,StayVista's Rajmahal Bagh - 4BHK Villa with Bar & Private Pool,https://www.booking.com/hotel/in/stayvista-at-rajmahal-bagh-with-heater-ac-wifi.html
5201,Rajmahal Bagh,4,Villa,India,"Private Pool, Plunge Pool",MakeMyTrip,StayVista at Rajmahal Bagh,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512221913506495&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4884,Clairmont Arc,3,Cottage,Karjat,Gazebo,Agoda,StayVista at Clairmont Arc,https://www.agoda.com/stayvista-at-clairmont-arc/hotel/karjat-in.html
4884,Clairmont Arc,3,Cottage,Karjat,Gazebo,Airbnb,3BR| Tub+WiFi+View|StayVista| Clairmont Arc@Karjat,https://www.airbnb.co.in/rooms/1583997549764709911
4884,Clairmont Arc,3,Cottage,Karjat,Gazebo,Booking.com,"Clairmont Arc by VEO, StayVista - 3BHK Cottage with Gazebo",https://www.booking.com/hotel/in/stayvista-at-clairmont-arc.html
4884,Clairmont Arc,3,Cottage,Karjat,Gazebo,MakeMyTrip,StayVista at Clairmont Arc,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512261208107710&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4116,The Ark,5,Villa,Panchgani,"Bonfire, BBQ",Agoda,StayVista at The Ark,https://www.agoda.com/stayvista-at-the-ark/hotel/panchgani-in.html
4116,The Ark,5,Villa,Panchgani,"Bonfire, BBQ",Airbnb,StayVista at The Ark w/ BBQ & Bonfire,https://www.airbnb.co.in/rooms/1578801022849021760
4116,The Ark,5,Villa,Panchgani,"Bonfire, BBQ",Booking.com,The Ark by StayVista - 5BHK Villa with Bar & Bathtub near Sydney Point,https://www.booking.com/hotel/in/stayvista-at-the-ark-with-bbq-amp-bonfire.html
4116,The Ark,5,Villa,Panchgani,"Bonfire, BBQ",MakeMyTrip,StayVista at The Ark,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202512271823326692&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
5194,Maison Priv e,5,Villa,Goa,"Private Pool, BBQ",Agoda,StayVista at Maison PrivÃ©e,https://www.agoda.com/stayvista-at-maison-privee/hotel/goa-in.html
5194,Maison Priv e,5,Villa,Goa,"Private Pool, BBQ",Airbnb,5BR |Pool+BBQ|StayVista| Maison Privée @Siolim,https://www.airbnb.co.in/rooms/1578875562762067339
